restaurant_id,restaurant_name,rating,review_count,longitude,latitude,postalCode,platform,restaurant_id_platform_unique,standardized_city
limo,Limo,4.6,29,3.8074725,51.2019657,9060,takeaway,takeaway_limo,Zelzate
pizza-time-evergem,Pizza Time Evergem,4.9,1148,3.7086842,51.1081395,9940,takeaway,takeaway_pizza-time-evergem,Sleidinge
pitta-pizza-ludwig,Pitta Pizza Ludwig,3.6,1697,3.6796668,51.1325761,9940,takeaway,takeaway_pitta-pizza-ludwig,Sleidinge
pizza-bella-wondelgem-1,Pizza Bella,4.0,2820,3.7158897,51.0906052,9032,takeaway,takeaway_pizza-bella-wondelgem-1,Wondelgem
pizza-mia-gent-3,Pizza Mia,3.9,30,3.7186136,51.0417705,9000,takeaway,takeaway_pizza-mia-gent-3,Gent
ottoman-pizza-bbq-gent-9000,Ottoman Pizza & BBQ,4.4,136,3.6932049,51.06103,9000,takeaway,takeaway_ottoman-pizza-bbq-gent-9000,Gent
tokcel-gent,Tokcel,4.1,5,3.7752896,51.1186071,9042,takeaway,takeaway_tokcel-gent,Sint-Kruis-Winkel
indian-thai-resto-gent-9050,Indian Thai Resto,3.8,151,3.7459772,51.03779,9050,takeaway,takeaway_indian-thai-resto-gent-9050,Ledeberg
snack-overpoort-gent-9000,Snack Overpoort,3.1,16,3.725667,51.039307,9000,takeaway,takeaway_snack-overpoort-gent-9000,Gent
pizza-de-hoek,Pizza De Hoek,4.3,82,3.7306783,51.071335,9000,takeaway,takeaway_pizza-de-hoek,Gent
pizza-d-lux,Pizza D-Lux,4.3,45,3.65613,51.0506749,9031,takeaway,takeaway_pizza-d-lux,Drongen
feeha-vof,Snack Muide,0.0,0,3.7310747,51.0730654,9000,takeaway,takeaway_feeha-vof,Gent
diverto,Diverto,3.9,4,3.6792174,51.1277762,9940,takeaway,takeaway_diverto,Sleidinge
the-good-pizza,The Good Pizza-Pasta,4.2,75,3.575232,51.1800525,9900,takeaway,takeaway_the-good-pizza,Eeklo
pizza-roma-herent,Pizza Roma,3.8,2683,4.692179,50.9236701,3020,takeaway,takeaway_pizza-roma-herent,Winksele
peppino-pazzo-haacht,Peppino Pazzo Haacht,3.7,343,4.6336619,50.9769956,3150,takeaway,takeaway_peppino-pazzo-haacht,Wespelaar
na-kampenhout,Peppino Pazzo Kampenhout,3.5,366,4.5365663,50.9323043,1910,takeaway,takeaway_na-kampenhout,Nederokkerzeel
t-frietboerke,'t Frietboerke,4.0,386,4.6361631,50.9770505,3150,takeaway,takeaway_t-frietboerke,Wespelaar
napoli-pizza-grill,Napoli Pizza Grill,4.0,1065,4.6756146,50.9083137,3020,takeaway,takeaway_napoli-pizza-grill,Winksele
burger-at-home,Burger at Home,4.1,673,4.5379418,50.9333642,1910,takeaway,takeaway_burger-at-home,Nederokkerzeel
pizzeria-saray-herent,Pizzeria Saray,4.8,111,4.619825,50.938774,3020,takeaway,takeaway_pizzeria-saray-herent,Winksele
pizzeria-evin,Pizzeria Evin,4.6,1103,4.7222932,50.9043522,3010,takeaway,takeaway_pizzeria-evin,Kessel Lo
dominos-pizza-leuven-1,Domino's Pizza,3.4,1440,4.7136686,50.8822761,3000,takeaway,takeaway_dominos-pizza-leuven-1,Leuven
soroki-sushi,Soroki - Sushi & Wok,4.1,34,4.7441438,50.8776954,3010,takeaway,takeaway_soroki-sushi,Kessel Lo
broodjeszaak-de-roos,The Sandwich Factory,4.8,31,4.6998805,50.8743144,3000,takeaway,takeaway_broodjeszaak-de-roos,Leuven
snack-dilan,Pizzeria Dilan,3.5,485,4.7197713,50.8836767,3010,takeaway,takeaway_snack-dilan,Kessel Lo
tasty-food-leuven,Tasty Food Vesalius,3.5,794,4.7079149,50.8752133,3000,takeaway,takeaway_tasty-food-leuven,Leuven
casa-mia-leuven,Casa Mia,3.8,227,4.7013546,50.8782579,3000,takeaway,takeaway_casa-mia-leuven,Leuven
new-york-pizza-leuven,New York Pizza,2.4,544,4.6990148,50.868771,3000,takeaway,takeaway_new-york-pizza-leuven,Leuven
hawaiian-poke-bowl-leuven,Hawaiian Poké Bowl,3.9,792,4.7045603,50.8771967,3000,takeaway,takeaway_hawaiian-poke-bowl-leuven,Leuven
pizza-ti-amo-leuven,Pizza Ti Amo,3.3,317,4.6914768,50.8745392,3000,takeaway,takeaway_pizza-ti-amo-leuven,Leuven
stuffed,Stuffed,4.4,26,4.7056888,50.8799811,3000,takeaway,takeaway_stuffed,Leuven
brasserie-foyer,Brasserie Foyer,4.8,41,4.700244,50.8803293,3000,takeaway,takeaway_brasserie-foyer,Leuven
la-piazzetta-leuven-1,La Piazzetta,4.3,213,4.69913,50.8818134,3000,takeaway,takeaway_la-piazzetta-leuven-1,Leuven
het-grotteke,Frituur Het Grotteke,4.5,7,4.6885934,50.8759081,3000,takeaway,takeaway_het-grotteke,Leuven
frituur-de-ring,Frituur De Ring,3.4,108,4.7139925,50.8738281,3000,takeaway,takeaway_frituur-de-ring,Leuven
sahtain,Sahtain,4.8,136,4.7089303,50.8810037,3000,takeaway,takeaway_sahtain,Leuven
tmore-enjoy,T'More Enjoy,4.6,43,4.7016605,50.881109,3000,takeaway,takeaway_tmore-enjoy,Leuven
de-smullende-heks,De Smullende Heks,4.3,52,4.7136373,50.8821831,3000,takeaway,takeaway_de-smullende-heks,Leuven
de-pasvite,De Pasvite,4.5,8,4.703201,50.87856,3000,takeaway,takeaway_de-pasvite,Leuven
frituur-movie-bij-patrick,Frituur Movie bij Patrick,4.3,93,4.7118041,50.8761368,3000,takeaway,takeaway_frituur-movie-bij-patrick,Leuven
entreprise,D'entreprise,4.2,6,4.7006952,50.8784067,3000,takeaway,takeaway_entreprise,Leuven
de-friettoerist,De Friettoerist,3.6,96,4.6908048,50.8791915,3000,takeaway,takeaway_de-friettoerist,Leuven
oinaris-1,Oinaris,4.3,463,4.6992843,50.8789016,3000,takeaway,takeaway_oinaris-1,Leuven
ruba,Ruba Healthy & Fresh Food,4.2,352,4.7053743,50.8770329,3000,takeaway,takeaway_ruba,Leuven
l-italiano,l'Italiano,3.5,129,4.7044444,50.879107,3000,takeaway,takeaway_l-italiano,Leuven
frituur-den-dreef,Frituur Den Dreef,4.5,373,4.6970522,50.8670055,3001,takeaway,takeaway_frituur-den-dreef,Heverlee
lavinia,Lavinia,4.5,13,4.7024747,50.8789391,3000,takeaway,takeaway_lavinia,Leuven
damasco,Damasco,4.1,122,4.703391,50.8773949,3000,takeaway,takeaway_damasco,Leuven
lettuce-new,Lettuce,4.5,14,4.7029277,50.8786861,3000,takeaway,takeaway_lettuce-new,Leuven
casper-leuven,Casper,3.4,144,4.6990958,50.8773421,3000,takeaway,takeaway_casper-leuven,Leuven
scoober-hub-leuven,Scoober Hub,0.0,0,4.7184246,50.8837358,3010,takeaway,takeaway_scoober-hub-leuven,Kessel Lo
bar-nine,Bar Nine,4.2,9,4.699849,50.8782733,3000,takeaway,takeaway_bar-nine,Leuven
ohfresh,Oh' Fresh,4.5,7,4.7036942,50.8798753,3000,takeaway,takeaway_ohfresh,Leuven
you-sushi-leuven-1,You Sushi,4.3,349,4.7022505,50.87825,3000,takeaway,takeaway_you-sushi-leuven-1,Leuven
loco-pizza-2,Loco Pizza 2,2.9,217,4.7090521,50.87404,3000,takeaway,takeaway_loco-pizza-2,Leuven
nia-hao,Ni Hao,4.0,889,4.713277,50.8737327,3000,takeaway,takeaway_nia-hao,Leuven
grill-huis,Pizza Grill Huis,4.6,154,4.7245528,50.9306343,3012,takeaway,takeaway_grill-huis,Wilsele
masaya,Masaya,3.7,100,4.6556004,50.9158814,3020,takeaway,takeaway_masaya,Winksele
kfc-leuven,KFC,3.1,153,4.7001666,50.8791717,3000,takeaway,takeaway_kfc-leuven,Leuven
pizzeria-alma,Pizzeria Alma,4.1,105,4.7301188,50.87551,3010,takeaway,takeaway_pizzeria-alma,Kessel Lo
quetzal-de-chocoladebar,Quetzal De Chocoladebar,4.8,15,4.703391,50.8773949,3000,takeaway,takeaway_quetzal-de-chocoladebar,Leuven
t-eethoekje,'t Eethoekje,0.0,0,4.6961123,50.8729626,3000,takeaway,takeaway_t-eethoekje,Leuven
pizza-american-leuven-1,Pizza American,3.6,37,4.7075577,50.8760688,3000,takeaway,takeaway_pizza-american-leuven-1,Leuven
piano-a,Piano A,4.2,55,4.7087307,50.8782052,3000,takeaway,takeaway_piano-a,Leuven
grill-service,Grill & Service,4.0,54,4.713554,50.8820908,3000,takeaway,takeaway_grill-service,Leuven
magnum-and-benjerrys-store-leuven,Magnum and Ben&Jerry's Store,3.0,13,4.6990958,50.8773421,3000,takeaway,takeaway_magnum-and-benjerrys-store-leuven,Leuven
laurora,Villa l'Aurora,3.9,15,4.6752135,50.8752729,3001,takeaway,takeaway_laurora,Heverlee
tsuru-sushi,Tsuru Sushi,4.7,40,4.7180223,50.8850541,3010,takeaway,takeaway_tsuru-sushi,Kessel Lo
the-rolling-dogs,The Rolling Dogs,4.3,23,4.7055648,50.8801109,3000,takeaway,takeaway_the-rolling-dogs,Leuven
macroni,Mac&Roni by Bavet,3.9,13,4.7156895,50.8813682,3000,takeaway,takeaway_macroni,Leuven
newway-leuven,NewWay Leuven,4.0,68,4.7089882,50.8760583,3000,takeaway,takeaway_newway-leuven,Leuven
hokkaido-sushi,Hokkaido Sushi,4.2,152,4.6994963,50.8809579,3000,takeaway,takeaway_hokkaido-sushi,Leuven
billys,Billy's Smashed Burgers - Local Meat,0.0,0,4.7101555,50.8751205,3000,takeaway,takeaway_billys,Leuven
burger-king-leuven,Burger King,2.3,111,4.7032349,50.8794863,3000,takeaway,takeaway_burger-king-leuven,Leuven
tian-tan,Tian Tan,4.2,1365,4.6961587,50.8805661,3000,takeaway,takeaway_tian-tan,Leuven
kyoto-1,Kyoto,4.6,63,4.7138453,50.873652,3000,takeaway,takeaway_kyoto-1,Leuven
the-bake-off,The Bake Off Pastabar,4.5,27,4.7097567,50.8814067,3000,takeaway,takeaway_the-bake-off,Leuven
new-holycow,New Holycow,4.1,1887,4.7005858,50.8766959,3000,takeaway,takeaway_new-holycow,Leuven
past-a-porter,Past-A-Porter,4.5,29,4.6993375,50.8789402,3000,takeaway,takeaway_past-a-porter,Leuven
pizza-hut-delivery-leuven-1,Pizza Hut Delivery,3.3,712,4.6978487,50.8689891,3000,takeaway,takeaway_pizza-hut-delivery-leuven-1,Leuven
t-fritwinkeltje,'t Fritwinkeltje,4.6,479,4.7074781,50.8819542,3000,takeaway,takeaway_t-fritwinkeltje,Leuven
dominos-pizza-leuven-naamsevest,Domino's Pizza,3.1,439,4.6991668,50.8687906,3000,takeaway,takeaway_dominos-pizza-leuven-naamsevest,Leuven
pain-quotidien-leuven,Le Pain Quotidien,4.5,20,4.6992387,50.8785671,3000,takeaway,takeaway_pain-quotidien-leuven,Leuven
taj-mahal-leuven,Taj Mahal,3.8,113,4.7015013,50.878252,3000,takeaway,takeaway_taj-mahal-leuven,Leuven
istanbul-leuven,Istanbul,3.6,396,4.7001891,50.8788052,3000,takeaway,takeaway_istanbul-leuven,Leuven
kalypta,Kalypta Wereldkeuken & Tapasbar,3.4,267,4.6996474,50.8789379,3000,takeaway,takeaway_kalypta,Leuven
frituurstation,Frituur Station,4.0,609,4.7175571,50.8821671,3010,takeaway,takeaway_frituurstation,Kessel Lo
timory,Timory,4.2,39,4.696679,50.8804633,3000,takeaway,takeaway_timory,Leuven
la-lumaca,La Lumaca,3.8,239,4.720604,50.8723466,3001,takeaway,takeaway_la-lumaca,Heverlee
sushi-leuven,Sushi Leuven,3.9,530,4.7034119,50.878264,3000,takeaway,takeaway_sushi-leuven,Leuven
cheekofte-wraps,Cheekofte & Wraps,4.7,78,4.7086952,50.8811526,3000,takeaway,takeaway_cheekofte-wraps,Leuven
sapori-del-sud-kessel-lo,Sapori Del Sud,4.2,14,4.727795,50.8842921,3010,takeaway,takeaway_sapori-del-sud-kessel-lo,Kessel Lo
sewar-snack,Sewar Snack-Resto,3.4,301,4.7133678,50.8822221,3000,takeaway,takeaway_sewar-snack,Leuven
ali-baba-leuven,Ali Baba,3.7,901,4.7000875,50.8788873,3000,takeaway,takeaway_ali-baba-leuven,Leuven
wurst-leuven,Würst,4.2,48,4.7006411,50.8800411,3000,takeaway,takeaway_wurst-leuven,Leuven
de-appel,De Appel,4.6,294,4.708248,50.8781569,3000,takeaway,takeaway_de-appel,Leuven
daglijke-broodje,Restaurant t' Dagelijks Broodje,4.1,1418,4.6828076,50.876704,3001,takeaway,takeaway_daglijke-broodje,Heverlee
palmyra,Palmyra,4.4,253,4.6976137,50.8762078,3000,takeaway,takeaway_palmyra,Leuven
otomat-leuven,Otomat,4.3,170,4.7037898,50.877928,3000,takeaway,takeaway_otomat-leuven,Leuven
bavet-leuven,Bavet,3.6,428,4.703471,50.8787345,3000,takeaway,takeaway_bavet-leuven,Leuven
hungry-eye,Sushi Hungry Eye,3.1,1006,4.7004703,50.8774071,3000,takeaway,takeaway_hungry-eye,Leuven
namaste-leuven,Namaste Tandoori,4.4,1236,4.7008608,50.8774765,3000,takeaway,takeaway_namaste-leuven,Leuven
croque-n-roll,Croque 'n Roll,4.8,35,4.7038398,50.8778947,3000,takeaway,takeaway_croque-n-roll,Leuven
il-pastaio-kessel-lo,Il Pastaio,4.6,6,4.718168,50.8853336,3010,takeaway,takeaway_il-pastaio-kessel-lo,Kessel Lo
domus,Domus,4.4,36,4.7029987,50.8786654,3000,takeaway,takeaway_domus,Leuven
mythai,My Thai,4.2,92,4.6996709,50.8800965,3000,takeaway,takeaway_mythai,Leuven
pesce-innamorato,Dal Pesce Innamorato,3.5,631,4.710886,50.8774472,3000,takeaway,takeaway_pesce-innamorato,Leuven
pepes-taste,Friterie Pepe's Taste,3.6,987,4.7072538,50.876157,3000,takeaway,takeaway_pepes-taste,Leuven
annapurna-leuven,Annapurna,4.1,90,4.7154723,50.8735533,3010,takeaway,takeaway_annapurna-leuven,Kessel Lo
loempialand,Loempialand,3.7,81,4.7043787,50.8755275,3000,takeaway,takeaway_loempialand,Leuven
oh-my-kimchi,"Oh, my kimchi!",3.1,6,4.6998221,50.8812456,3000,takeaway,takeaway_oh-my-kimchi,Leuven
kiku-sushi,Kiku Sushi,4.6,403,4.6735808,50.9071013,3020,takeaway,takeaway_kiku-sushi,Winksele
thai-time,Thai Time,4.7,138,4.7092226,50.8754846,3000,takeaway,takeaway_thai-time,Leuven
asian-express,Asian Express,4.5,173,4.6951414,50.8805742,3000,takeaway,takeaway_asian-express,Leuven
greenway-leuven,Greenway,4.4,73,4.6994873,50.8790401,3000,takeaway,takeaway_greenway-leuven,Leuven
capital-88,Capital 88,4.1,371,4.6955359,50.8859854,3000,takeaway,takeaway_capital-88,Leuven
falafel-habibi,Falafel Habibi,4.6,6,4.7223114,50.8829498,3010,takeaway,takeaway_falafel-habibi,Kessel Lo
le-graal,Le Graal,4.4,102,4.7025288,50.8791639,3000,takeaway,takeaway_le-graal,Leuven
xiongmao-panda,Xiongmao Panda,4.5,71,4.6988377,50.8691249,3000,takeaway,takeaway_xiongmao-panda,Leuven
poule-poulette-leuven,Poule & Poulette,3.7,103,4.7035406,50.8783755,3000,takeaway,takeaway_poule-poulette-leuven,Leuven
de-grillekes-heverlee,De Grillekes,0.0,0,4.6977386,50.8679024,3001,takeaway,takeaway_de-grillekes-heverlee,Heverlee
la-favola,La Favola,3.9,6,4.7016734,50.8781803,3000,takeaway,takeaway_la-favola,Leuven
wasbar-leuven,Wasbar,3.9,66,4.7032114,50.8787652,3000,takeaway,takeaway_wasbar-leuven,Leuven
wolfgang-leuven,Wolfgang,4.1,69,4.7061776,50.8766226,3000,takeaway,takeaway_wolfgang-leuven,Leuven
foodbar,FoodBar,3.3,24,4.6931414,50.8807485,3000,takeaway,takeaway_foodbar,Leuven
potala-momo,Potala Momo,4.4,70,4.6993009,50.8784953,3000,takeaway,takeaway_potala-momo,Leuven
chick-n-dip,Chick 'n Dip,4.0,402,4.7099246,50.8750599,3000,takeaway,takeaway_chick-n-dip,Leuven
pizza-service-kessel-lo,Pizza Service,3.7,436,4.7188283,50.8835955,3010,takeaway,takeaway_pizza-service-kessel-lo,Kessel Lo
new-mexico,New Mexico,3.9,39,4.7030159,50.8779874,3000,takeaway,takeaway_new-mexico,Leuven
san-marino-wilsele,San Marino,4.6,144,4.7134202,50.9096649,3012,takeaway,takeaway_san-marino-wilsele,Wilsele
pizza-pirkan,Pizza Pirkan,4.0,667,4.7255916,50.8841764,3010,takeaway,takeaway_pizza-pirkan,Kessel Lo
de-blauwe-schuit,De Blauwe Schuit,3.9,6,4.7005044,50.8801566,3000,takeaway,takeaway_de-blauwe-schuit,Leuven
wabi-sabi,Wabi Sabi,3.7,176,4.7014859,50.8783008,3000,takeaway,takeaway_wabi-sabi,Leuven
tabi-loo,Tabi Loo,4.7,60,4.7006603,50.8773485,3000,takeaway,takeaway_tabi-loo,Leuven
piccolo-leuven,Piccolo,4.7,238,4.708638,50.8802874,3000,takeaway,takeaway_piccolo-leuven,Leuven
kebab-company,Kebab Company,3.8,50,4.7156895,50.8813682,3000,takeaway,takeaway_kebab-company,Leuven
siam,Siam Heverlee,4.3,3,4.6960553,50.862115,3001,takeaway,takeaway_siam,Heverlee
osteria-michele,Osteria Michele,3.3,367,4.703681,50.8781676,3000,takeaway,takeaway_osteria-michele,Leuven
nobu-sushi,Nobu Sushi,4.5,216,4.7181333,50.8845593,3010,takeaway,takeaway_nobu-sushi,Kessel Lo
yamy-food,Yamy Food,4.2,328,4.6960742,50.8804476,3000,takeaway,takeaway_yamy-food,Leuven
kintsugi-sushi-bar-grill,Kintsugi Sushi Bar & Grill,4.3,145,4.714087,50.8819728,3000,takeaway,takeaway_kintsugi-sushi-bar-grill,Leuven
frituur-friet-burger,Frituur Friet & Burger,3.3,8,4.7182895,50.885308,3010,takeaway,takeaway_frituur-friet-burger,Kessel Lo
punto-caffe,Punto Caffè,5.0,5,4.6987729,50.8796313,3000,takeaway,takeaway_punto-caffe,Leuven
pasta-ruffo,Pasta Ruffo,4.3,137,4.7036677,50.877701,3000,takeaway,takeaway_pasta-ruffo,Leuven
pizza-sole-mio-1,Pizza Sole Mio,2.5,2255,4.700268,50.878939,3000,takeaway,takeaway_pizza-sole-mio-1,Leuven
taverne-fonske,Taverne Fonske,4.6,196,4.7031954,50.8789581,3000,takeaway,takeaway_taverne-fonske,Leuven
deli-sushi-1,Deli Sushi,3.5,76,4.7019346,50.8781938,3000,takeaway,takeaway_deli-sushi-1,Leuven
dar-za,Dar Za,4.4,8,4.7088717,50.8811644,3000,takeaway,takeaway_dar-za,Leuven
ascoli,Ascoli,3.8,36,4.7027911,50.8781668,3000,takeaway,takeaway_ascoli,Leuven
falafel-top-leuven,Falafel Top,4.9,66,4.7090036,50.8813629,3000,takeaway,takeaway_falafel-top-leuven,Leuven
mcdonalds-bondgenotenlaan,McDonald's,2.9,357,4.7096446,50.8801246,3000,takeaway,takeaway_mcdonalds-bondgenotenlaan,Leuven
bia-mara-leuven,Bia Mara,4.3,83,4.7032734,50.8784517,3000,takeaway,takeaway_bia-mara-leuven,Leuven
loco-pizza,Loco Pizza,2.2,546,4.699806,50.8784156,3000,takeaway,takeaway_loco-pizza,Leuven
subway-leuven,Subway,3.7,43,4.7029472,50.8792258,3000,takeaway,takeaway_subway-leuven,Leuven
de-nijl-1,De Nijl 1,3.0,1335,4.7001928,50.8756293,3000,takeaway,takeaway_de-nijl-1,Leuven
wokmomohouse,Wok & Momo House,4.5,287,4.6986344,50.8778252,3000,takeaway,takeaway_wokmomohouse,Leuven
letoille-dor,Frietcafé l'Etoile d'Or,4.7,29,4.7140735,50.8818613,3000,takeaway,takeaway_letoille-dor,Leuven
frituur-belgium,Frituur Belgium,4.2,711,4.7001779,50.8790955,3000,takeaway,takeaway_frituur-belgium,Leuven
thai-house-leuven,Thai House,4.1,154,4.7041143,50.8772888,3000,takeaway,takeaway_thai-house-leuven,Leuven
everest-quick-food,Everest Quick Food,1.7,167,4.6809228,50.899152,3020,takeaway,takeaway_everest-quick-food,Winksele
notcake,NotCake,4.9,8,4.7019489,50.8796705,3000,takeaway,takeaway_notcake,Leuven
ah-quy,Ah Quy,4.5,419,4.7037426,50.8772785,3000,takeaway,takeaway_ah-quy,Leuven
sushimamab-take-away,SushimamaB Take Away,0.0,0,4.699026,50.8783167,3000,takeaway,takeaway_sushimamab-take-away,Leuven
mosaic,Mosaic,4.3,250,4.6992015,50.8774314,3000,takeaway,takeaway_mosaic,Leuven
la-cantina-del-coronel-leuven,La Cantina del Coronel,3.8,33,4.7016241,50.8782485,3000,takeaway,takeaway_la-cantina-del-coronel-leuven,Leuven
taste-of-asia-leuven-3,Taste of Asia,4.5,264,4.6981545,50.880025,3000,takeaway,takeaway_taste-of-asia-leuven-3,Leuven
asian-bowl,Asian Bowl,4.4,93,4.6980056,50.8797884,3000,takeaway,takeaway_asian-bowl,Leuven
fritboutique,Fritboutique,4.1,112,4.7042772,50.8773483,3000,takeaway,takeaway_fritboutique,Leuven
belchicken-leuven,Belchicken Leuven,3.9,495,4.7030847,50.8789829,3000,takeaway,takeaway_belchicken-leuven,Leuven
otacos-leuven,O'Tacos,2.6,241,4.7029453,50.8792255,3000,takeaway,takeaway_otacos-leuven,Leuven
bocata,Bocata,3.8,27,4.7096229,50.8765466,3000,takeaway,takeaway_bocata,Leuven
the-fonteintje,The Fonteintje,4.5,55,4.6937743,50.8817823,3000,takeaway,takeaway_the-fonteintje,Leuven
rotis,Rotis,4.6,77,4.6985517,50.8796174,3000,takeaway,takeaway_rotis,Leuven
bite,Bite,4.9,18,4.7032044,50.8785501,3000,takeaway,takeaway_bite,Leuven
yammi-yammi-ramen,Yammi Yammi Ramen,4.2,38,4.699683,50.8787836,3000,takeaway,takeaway_yammi-yammi-ramen,Leuven
sibz,Sibz,0.0,0,4.7070527,50.87959,3000,takeaway,takeaway_sibz,Leuven
kibo-sushi,Kibo Sushi,4.3,61,4.7203077,50.8722038,3001,takeaway,takeaway_kibo-sushi,Heverlee
professor,Professor,0.0,0,4.700614,50.8783183,3000,takeaway,takeaway_professor,Leuven
pane-vita,Pane & Vita,0.0,0,4.703269,50.879431,3000,takeaway,takeaway_pane-vita,Leuven
jagats-place,Jagat's Place,4.7,23,4.6994459,50.8719698,3000,takeaway,takeaway_jagats-place,Leuven
burger-folie,Burger Folie,4.2,227,4.7011658,50.8783062,3000,takeaway,takeaway_burger-folie,Leuven
baguette-salad-bar,Baguette & Salad Bar,3.5,34,4.6987789,50.8779438,3000,takeaway,takeaway_baguette-salad-bar,Leuven
de-klimop,De Klimop,4.1,63,4.7141627,50.8807833,3000,takeaway,takeaway_de-klimop,Leuven
tandoori-masala,Tandoori Masala Indian Nepali Restaurant,3.9,28,4.702185,50.8782051,3000,takeaway,takeaway_tandoori-masala,Leuven
boccone,Boccone,4.1,111,4.703101,50.878914,3000,takeaway,takeaway_boccone,Leuven
helis,Heli's,4.6,36,4.7044089,50.8772715,3000,takeaway,takeaway_helis,Leuven
ellis-leuven,Ellis,3.1,260,4.7009818,50.8783153,3000,takeaway,takeaway_ellis-leuven,Leuven
sushi-mama,Sushi Mama,4.6,2203,4.6913601,50.8744439,3000,takeaway,takeaway_sushi-mama,Leuven
el-sombrero,El Sombrero,4.3,282,4.6967273,50.8817114,3000,takeaway,takeaway_el-sombrero,Leuven
de-nacht-wacht-dranken-snacks,De Nacht Wacht - Dranken & Snacks,0.0,0,4.7243747,50.8842524,3010,takeaway,takeaway_de-nacht-wacht-dranken-snacks,Kessel Lo
buddha-house,Buddha House,4.1,1990,4.7063699,50.8765718,3000,takeaway,takeaway_buddha-house,Leuven
saki,Saki Sushi,3.9,1566,4.700542,50.8768927,3000,takeaway,takeaway_saki,Leuven
chinese-muur-heverlee,Chinese Muur,0.0,0,4.697528,50.8672702,3001,takeaway,takeaway_chinese-muur-heverlee,Heverlee
dunkin-donuts-leuven-leuven,Dunkin' Donuts Leuven,0.0,0,4.6998394,50.8793907,3000,takeaway,takeaway_dunkin-donuts-leuven-leuven,Leuven
d-afroflavours,D-Afro Flavours,2.3,3,4.7000213,50.873634,3000,takeaway,takeaway_d-afroflavours,Leuven
exotic-mini-market,Exotic Mini Market,0.0,0,4.6974785,50.8672562,3001,takeaway,takeaway_exotic-mini-market,Heverlee
bodhi,Bodhi,4.7,5,4.6981869,50.8844702,3000,takeaway,takeaway_bodhi,Leuven
fuji-sushi,Fuji Sushi,4.7,19,4.708377,50.875813,3000,takeaway,takeaway_fuji-sushi,Leuven
fritur-boem-patat-leuven,Frituur Boem Patat,2.9,6,4.718688,50.880127,3010,takeaway,takeaway_fritur-boem-patat-leuven,Kessel Lo
nepal-delight-leuven,Nepal Delight,4.0,15,4.706363,50.87647,3000,takeaway,takeaway_nepal-delight-leuven,Leuven
barouche-leuven,Barouche Leuven,4.2,11,4.703421,50.87862,3000,takeaway,takeaway_barouche-leuven,Leuven
banh-mi-kiosk,Banh Mi Kiosk,0.0,0,4.703391,50.877396,3000,takeaway,takeaway_banh-mi-kiosk,Leuven
kebab-leuven-new,Kebab Leuven,3.2,3,4.7055925,50.8803556,3000,takeaway,takeaway_kebab-leuven-new,Leuven
merdin-1,Merdin 1,3.5,1631,4.7230861,50.8841354,3010,takeaway,takeaway_merdin-1,Kessel Lo
wiseguys,Wiseguys,4.1,7,4.7085133,50.875595,3000,takeaway,takeaway_wiseguys,Leuven
the-daily-leuven,The Daily,3.4,3,4.708701,50.8802628,3000,takeaway,takeaway_the-daily-leuven,Leuven
tikka-masala-house,Tikka Masala House,3.8,28,4.7052004,50.877103,3000,takeaway,takeaway_tikka-masala-house,Leuven
t-krokrantje,'t Krok(r)antje,0.0,0,4.7286531,50.879183,3010,takeaway,takeaway_t-krokrantje,Kessel Lo
frituur-sportcentrum,Frituur Sportcentrum,3.5,4,4.6945026,50.8696195,3001,takeaway,takeaway_frituur-sportcentrum,Heverlee
food-factory-leuven,Food Factory Leuven,0.0,0,4.7101555,50.8751205,3000,takeaway,takeaway_food-factory-leuven,Leuven
the-vexican,The Vexican,4.7,5,4.703391,50.877396,3000,takeaway,takeaway_the-vexican,Leuven
pitaya-leuven,Pitaya,3.9,16,4.7026234,50.8787773,3000,takeaway,takeaway_pitaya-leuven,Leuven
t-galetje-leuven-leuven,'t Galetje Leuven,0.0,0,4.7001824,50.879093,3000,takeaway,takeaway_t-galetje-leuven-leuven,Leuven
kapu-top-friet-leuven,Kapu Top Friet,0.0,0,4.691674,50.874176,3000,takeaway,takeaway_kapu-top-friet-leuven,Leuven
quo-vadis,Quo Vadis,3.9,73,4.7022899,50.8782351,3000,takeaway,takeaway_quo-vadis,Leuven
mio-pasta-leuven,Mio Pasta Leuven,0.0,0,4.6989107,50.87781,3000,takeaway,takeaway_mio-pasta-leuven,Leuven
balls-glory-leuven-1,Balls & Glory Leuven,4.4,6,4.7037355,50.8780204,3000,takeaway,takeaway_balls-glory-leuven-1,Leuven
