restaurant_id,menu_item_name,price,description,platform,restaurant_id_platform_unique
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Salami,13.5,Salami. Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Prosciuto & Ananas,14.0,Ham en ananas. Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Ananas,12.5,Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Scampi,16.0,Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Maffia,17.0,Alle garnituren. Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Al Capone,14.0,"Paprika, tonijn en ui. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Tonno,13.0,Tonijn. Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Pollo,14.0,"Kip, paprika en ui. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Pollo & Ananas,15.0,Kip en ananas. Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Venezia,17.0,"Zalm, garnalen, scampi en zeevruchten. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Vegetariano,15.0,Vegetarisch. Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Pepperoni,12.5,Groene en rode paprika. Alle gerechten kunnen ook meegenomen worden.,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Salmone,15.0,"Gerookte zalm, ui en look. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza pizzaiolo,16.0,"Gerookte zalm, Gorgonzola en look. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Roma,13.0,"Artisjokken, champignons en look. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Rustica,14.0,"Salami, ham en ei. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Italia,17.0,"Gorgonzola, scampi, ei, verse tomaten en look. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Siciliana,17.0,"Spinazi, scampi en look. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Palermo,15.0,"Ham, champignon en salami. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Carpaccio,17.0,"Carpaccio, Parmezaanse kaas en basilicium. Alle gerechten kunnen ook meegenomen worden.",ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
8cca9325-8463-4a0a-89c2-aac621a7f600,Pizza Margherita Bambino,8.0,,ubereats,ubereats_8cca9325-8463-4a0a-89c2-aac621a7f600
3a57429a-b764-5fd9-80a6-34a5ac356109,Pizza Stagione,14.0,"Champignons, ham, salami en paprika. Alle pizza's zijn op basis van tomatensaus en kaas.",ubereats,ubereats_3a57429a-b764-5fd9-80a6-34a5ac356109
3a57429a-b764-5fd9-80a6-34a5ac356109,Pizza Shoarma,14.5,"Shoarma, paprika en ajuin. Alle pizza's zijn op basis van tomatensaus en kaas.",ubereats,ubereats_3a57429a-b764-5fd9-80a6-34a5ac356109
3a57429a-b764-5fd9-80a6-34a5ac356109,Pizza Kip BBQ,14.5,Kip en BBQ saus. Alle pizza's zijn op basis van tomatensaus en kaas.,ubereats,ubereats_3a57429a-b764-5fd9-80a6-34a5ac356109
3a57429a-b764-5fd9-80a6-34a5ac356109,pizza salami,12.0,Salami. Alle pizza's zijn op basis van tomatensaus en kaas.,ubereats,ubereats_3a57429a-b764-5fd9-80a6-34a5ac356109
3a57429a-b764-5fd9-80a6-34a5ac356109,Salami Pikant,12.0,Pikante salam. Alle pizza's zijn op basis van tomatensaus en kaas.,ubereats,ubereats_3a57429a-b764-5fd9-80a6-34a5ac356109
3a57429a-b764-5fd9-80a6-34a5ac356109,Pizza Proscuitto,12.0,Ham. Alle pizza's zijn op basis van tomatensaus en kaas.,ubereats,ubereats_3a57429a-b764-5fd9-80a6-34a5ac356109
3a57429a-b764-5fd9-80a6-34a5ac356109,Pizza Proscuitto Funghi,12.5,Ham en champignons. Alle pizza's zijn op basis van tomatensaus en kaas.,ubereats,ubereats_3a57429a-b764-5fd9-80a6-34a5ac356109
3a57429a-b764-5fd9-80a6-34a5ac356109, Pizza Capricciosa,12.5,Champignons en salami. Alle pizza's zijn op basis van tomatensaus en kaas.,ubereats,ubereats_3a57429a-b764-5fd9-80a6-34a5ac356109
